Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,2900,0.027139239897940745,239.33809351921082,0.7321695586923512,60.76507779746498,0.18588908911529056,0.0030591434398368456
xy009_v2,-19.9495,1228,0.01149206434299008,134.0832600593567,0.41017992540251874,39.54160038408638,0.12096342741562795,0.0030591434398368456
xy009_v2,-19.9495,360,0.003369009090778851,71.11269772052765,0.21754394272085276,21.409489393833255,0.06549469902940153,0.0030591434398368456
xy009_v2,-19.9495,605,0.005661806944225569,97.01219260692596,0.2967742125976661,27.754457742221764,0.08490486732834665,0.0030591434398368456
xy009_v2,-19.9495,855,0.008001396590599771,132.85281252861023,0.40641580991077225,32.99423905394037,0.10093410995427034,0.0030591434398368456
xy009_v2,-19.9495,1772,0.016583011413500343,160.71067667007446,0.4916370122469987,47.49926813405348,0.14530707450934102,0.0030591434398368456
xy009_v2,-19.9495,825,0.007720645833034867,111.98275411128998,0.3425713076144153,32.41022407214287,0.09914752435393807,0.0030591434398368456
xy009_v2,-19.9495,1826,0.017088362777117172,166.36753010749817,0.508942138330212,48.21758401959193,0.1475045058383166,0.0030591434398368456
xy009_v2,-19.9495,5150,0.04819554671530856,279.52185904979706,0.8550974614031861,80.9764388904951,0.24771854181320732,0.0030591434398368456
xy009_v2,-19.9495,1145,0.010715320580393846,143.2964631319046,0.43836443514178836,38.18192345497751,0.11680398065764704,0.0030591434398368456
xy009_v2,-19.9495,575,0.005381056186660665,93.5979790687561,0.2863296436501716,27.05758189903005,0.08277302416426596,0.0030591434398368456
xy009_v2,-19.9495,3230,0.03022749823115469,230.7939372062683,0.7060317589586725,64.1292735768508,0.1961806465641255,0.0030591434398368456
xy009_v2,-19.9495,349,0.0032660671463383864,72.76955199241638,0.22261249759746682,21.079862454783044,0.06448632294121258,0.0030591434398368456
xy009_v2,-19.9495,1370,0.012820951262130629,156.56854104995728,0.4789656252378027,41.76527476609214,0.12776596631367412,0.0030591434398368456
