Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px,Porcentaje_no_pintado
xy097,-16.41414,1015,0.47507743158284016,140.02438461780548,3.029373705673676,35.949104827605794,0.7777450563664715,0.021634615384615384,2.4875858745929573
xy097,-16.41414,3854,1.803890070266272,266.4507930278778,5.764560426083895,70.05044757465377,1.515514490797798,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2690,1.2590722078402365,237.82337427139282,5.145217231833017,58.52362237026676,1.2661360608951941,0.021634615384615384,2.4875858745929573
xy097,-16.41414,5132,2.4020663831360944,322.9777032136917,6.987498386834676,80.83480279917094,1.7488298682512944,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1002,0.4689926960059171,144.36753106117249,3.1233360085349817,35.71814698195629,0.7727483722057851,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2014,0.9426659578402365,200.36753177642822,4.334874485547726,50.63896171029396,1.095554460078475,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2256,1.055935650887574,218.50966715812683,4.727372606786398,53.595040935916145,1.1595080971712628,0.021634615384615384,2.4875858745929573
xy097,-16.41414,978,0.4577593380177514,188.22539484500885,4.072184023089133,35.28779214899948,0.763437810915854,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1808,0.8462463017751478,212.5512979030609,4.59846557963353,47.9793403131095,1.038014574081696,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2023,0.9468784670857987,194.2253955602646,4.201991730871109,50.751981232255694,1.0979995939670704,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2261,1.058275933801775,197.3553385734558,4.269706844137265,53.65439973241899,1.1607923019032953,0.021634615384615384,2.4875858745929573
xy097,-16.41414,292,0.1366725221893491,65.2132031917572,1.4108625690524395,19.281751659604673,0.4171532810972165,0.021634615384615384,2.4875858745929573
xy097,-16.41414,813,0.3805300018491124,137.19595730304718,2.96818176857554,32.173649930800316,0.6960645417721222,0.021634615384615384,2.4875858745929573
xy097,-16.41414,653,0.3056409485946745,112.42640590667725,2.4323020508656135,28.834448541840736,0.6238222040302082,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1619,0.7577836076183431,179.74011516571045,3.8886082607966204,45.402365829615405,0.9822627222753333,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1979,0.9262839774408284,196.89444231987,4.259735530958726,50.197022412000564,1.0859932733365507,0.021634615384615384,2.4875858745929573
xy097,-16.41414,728,0.3407451923076923,112.12489056587219,2.425778882434735,30.445334430207833,0.6586731006535348,0.021634615384615384,2.4875858745929573
xy097,-16.41414,845,0.39550781249999994,127.29646360874176,2.7540100299968167,32.80072278626208,0.70963102181817,0.021634615384615384,2.4875858745929573
xy097,-16.41414,490,0.22934772559171596,92.66904675960541,2.0048591847030015,24.977737626138797,0.540383746719349,0.021634615384615384,2.4875858745929573
xy097,-16.41414,386,0.18066984097633135,79.3553386926651,1.7168222313316968,22.16913314200113,0.4796206689375244,0.021634615384615384,2.4875858745929573
xy097,-16.41414,231,0.10812107063609466,55.455843806266785,1.199765851577887,17.14987856615383,0.37103102667159726,0.021634615384615384,2.4875858745929573
